"","site_id","study_id","Country","season","TaxonomicRes","Year_count","abund_nativeSpp","abundance","alien_Abund","alien_SppRich","E10","EPT_Abund","EPT_SppRich","FEve","FRed","FRic","insect_Abund","insect_SppRich","RaoQ","shannonsH","spp_rich_rare","spp_richness","SppRich_nativeSpp","turnover","F_to","FDiv"
"1445",109000377,"UK_1_2","United Kingdom","spring","genus",17,-0.0348873243587339,-0.0273602205358788,0.00230489952918328,0.077839625304411,0.0121933993258012,-0.0181139019582963,-0.266618527502317,0.00350091756936695,0.00346148785112258,-0.0398127605787983,-0.0155441024226874,-0.53481772614727,-0.391251188213699,0.0404793179674363,0.187145849965605,-0.838002676702716,-0.892917101268652,0.0119197579081999,0.0322856503534742,-0.0244604368744144
"1446",109000378,"UK_1_2","United Kingdom","fall","genus",14,0.0137212983277067,0.0290582818085192,0.0704108494079269,0.0680292844244275,-0.00036483244728025,-0.0218855834975778,-0.0560307487413748,-0.0123966255527128,0.00937071235787123,0.0302095039132189,-0.0149509963947038,0.102380165966605,-0.391219660370226,0.0171945569147307,-0.0851798670151875,0.128939030683739,0.0704073244193584,-0.0391779683595821,-0.0832214392714505,-0.0868287278740137
"1447",109000379,"UK_1_2","United Kingdom","spring","genus",15,-0.0288713344857058,-0.0267770441648948,0.028302554711868,0.111219603389408,0.0106346188810729,-0.0184326499109762,-1.4539199480732,0.00274848168048893,0.00271297245398524,-0.0166064531705014,-0.0195033706910107,-1.42068748169938,-0.569107468140588,-0.0171904244573647,-0.933390350081676,-2.22094134566313,-2.27976291502062,-0.0511949771761149,0.0899497683006369,-0.00401766356886301
"1448",109000380,"UK_1_2","United Kingdom","spring","genus",26,-0.00817264763068854,-0.00766901207580527,-0.00328946452704041,0.0243639333096673,0.0013123246242843,-0.00623515795627474,-0.0529469349066603,0.000359894404899732,0.000585193131354287,-0.0150849410785412,-0.00372297975562177,-0.132290868071075,-0.155492348702844,-0.00103839153892517,-0.0197503829523403,-0.141347068915169,-0.167043646562766,0.00589977402580466,0.0540142998904891,-0.00842178549182378
"1449",109000381,"UK_1_2","United Kingdom","spring","genus",17,-0.0260112697632406,-0.0185757144517952,0.0176386165051979,0.0590851611782469,0.00728843943428832,-0.0363884807733874,-0.107733721272827,0.000713141993519834,0.001853104916303,-0.0204468637430355,-0.00677733213682648,-0.337983580685501,-0.346941958937207,-0.0367283047622936,-0.153798350949314,-0.412949659351911,-0.561645992304843,-0.000758639944833099,-0.0192470409257382,0.0509591681758165
"1450",109000382,"UK_1_2","United Kingdom","fall","genus",16,-0.00890868337790534,0.00462703372963468,0.0327716580647358,-0.0538587865064209,-0.000556915414092356,-0.0393542432805738,-0.134281641303514,0.00538133403943175,0.00213012938791727,-0.018351666733136,-0.0262850045338657,-0.128422351903303,-0.60518142302086,-0.0291913541555362,-0.240395767756636,-0.336793660440697,-0.282573698746664,-0.0127260211456648,-0.0335855092356018,-0.028304951912494
"1451",109000383,"UK_2","United Kingdom","spring","species",11,-0.0418872144523069,-0.0382426695448995,-0.016632416451791,0.0042191315970849,0.00534533914326346,0.0767386931502097,0.265326496005884,0.0161808756504471,-0.0043873312780917,-0.0517183855604667,-0.00708182652988238,0.078193662591953,0.217764070707543,0.0166428714920788,0.293664302318023,-0.0619961813236129,-0.0678163895350698,-0.00635132265347217,-0.0214342072389465,0.0265755642094485
"1452",109000384,"UK_2","United Kingdom","spring","species",19,0.0137252409759799,0.0147225001035189,0.0577234451826976,0.053252403518573,0.00101950548398203,0.0626208541329461,0.240957936746545,-0.00577168649562166,-0.00156033456360378,-0.0280247029993113,0.0341513071863554,0.186981675825312,-0.0498277184303619,0.0101945553524284,-0.143313061666892,0.0186216422488245,-0.0388765424068467,-0.00838130392964656,0.00485347497943806,0.0428150069711763
"1453",109000385,"UK_2","United Kingdom","spring","species",10,0.106200164730717,0.0989570886275102,0.00146620037675602,0.00244461898033152,-0.0269682250501737,0.0348805724048692,0.157576161664184,-0.0390439410740321,-0.00411414715530758,0.0576518964491269,0.0756645022682523,0.0565467337323785,0.121550736981574,-0.00930332246865513,-0.319667509569347,-0.0252279457978775,-0.0260802497894762,-0.0218866583138109,0.162102385229851,-0.0122472661454098
"1454",109000386,"UK_2","United Kingdom","spring","species",10,-0.00041469711810804,0.0230216687379738,0.0610323127597395,0.0644648807440311,-0.012234326780048,0.00356374011281055,0.283973671571314,-0.00493823833044853,-0.000287134632383589,-0.0130727568869981,0.00579573186476113,0.337390168076668,-0.718135231623008,-0.118540428816434,-0.536700579655677,0.140391935765164,0.0681877450951658,-0.00168285683999377,-0.0350184244848341,0.0247089802111416
"1455",109000387,"UK_2","United Kingdom","spring","species",14,-0.0152295670059273,-0.00757626525316141,0.0636657782032365,0.0256514674237542,0.0102834841777807,-0.000978242021727216,-0.40204157746656,-0.00352156405244937,-0.0037209112075517,-0.00583503674836335,-0.00273681600220309,-0.286624065678665,-0.533571418072849,0.00340498967921945,-0.239457200283224,-0.400777204683591,-0.424649272989594,0.00555978510140726,-0.0776442316929015,0.0681542689039321
"1456",109000389,"UK_2","United Kingdom","spring","species",18,0.0178924349589621,0.0244605140091119,-0.0170731110914361,0.0356450519037698,-0.0169965084279258,-0.00779216852518723,0.130691140021643,0.00468098650876108,-0.0034104518321731,-0.0366937723792126,-0.00553657782132867,0.1922125529182,-1.32877777961091,-0.104352430374953,-0.824064427503243,-0.581979100220749,-0.58984371728462,-0.00366675377647449,-0.021545850426917,0.0306607642155203
"1457",109000390,"UK_2","United Kingdom","spring","species",16,-0.00830477423146036,-0.00907316108942144,0.0215771363613904,0.0502160825853068,-0.0082812833160452,0.0243393838509185,0.143767773521034,-0.00153055111227521,5.59660938302947e-05,0.0206472551634103,-0.00740155040774091,0.153512135232202,-0.115580640124585,-0.00950448032105323,-0.0532249679215092,0.0285449079610473,-0.00450223144012777,-0.00222045509688098,0.00906551637683236,-0.00295213520995093
"1458",109000392,"UK_2","United Kingdom","spring","species",16,0.000925071100575244,0.00538999544313983,0.0402486720953491,0.0117812327446059,-0.00805502987075546,0.0191010394622125,1.00280032983668,0.00161616243345448,0.00109259715536034,0.0272681708306801,0.0113952975530044,1.05185246260712,0.144822408007665,0.0397966721940612,0.800170587740107,1.24330873153337,1.26469849197938,-0.0127677423586151,-0.0108222147358657,0.0188925919767018
"1459",109000393,"UK_2","United Kingdom","spring","species",16,0.015486805354411,0.0159369339311101,0.0533180918692335,0.0863341417892885,-0.0137564364811246,-0.0607674173259744,0.373148517779674,-0.00325835939838564,0.00226151718521337,0.00609737925362175,-0.0311641465031976,0.520382418667285,0.363910970128941,-0.0109194263423856,0.0392689023356572,0.855603973964122,0.800392744607968,-0.00803891447924971,-0.0170114679354153,-0.0256458134115431
"1460",109000394,"UK_2","United Kingdom","spring","species",16,0.00516968675365819,0.00497634584883667,0.0255701559619984,0.0242989533673121,-0.00958340509941464,0.00608188605578555,0.345629770539867,0.000549528111474308,0.000887700717767352,0.000315319300824342,0.00817382982210387,0.565112657231615,-0.233191352686097,-0.0243222938954701,0.323182630368723,0.498463432265723,0.487183576087044,-0.0118854436811245,-0.0270637771464492,0.00722393180491521
"1461",109000395,"UK_2","United Kingdom","spring","species",12,0.0643306658894354,0.0633993674260088,0.0302906143425733,0.0805276007859125,-0.0185195810060748,0.0596263245310213,0.663157257494252,-0.0125041000050996,0.00057475118365641,0.0368766289379036,0.0697304718039282,1.01406925401954,0.427860102087024,0.000250075642322341,0.183446139248909,1.39696144492724,1.28883166911276,-0.0276581177900461,0.00146847156180647,0.0514576552332366
"1462",109000396,"UK_2","United Kingdom","spring","species",16,0.0201293254619731,0.0332364252070126,-0.0661197106707425,0.00350105614323516,-0.00516391559215878,0.0561267860313509,0.495926782524287,-0.0088846043449941,-0.000319730377707935,0.0140761254713785,0.0404717614151969,0.782645604301561,0.218683356014263,0.00559864388649381,-0.244185960737853,0.564781069395303,0.576212921618263,-0.0256561232367905,-0.0169118143285987,0.00243725183144897
"1463",109000397,"UK_2","United Kingdom","spring","species",12,0.0256760131399684,0.0371200216020479,0.217545075527818,0.0280483263492325,-0.00261791014207374,-0.00376624165547819,0.0129302732182739,-0.00370359840480474,0.0019597320359026,-0.00187674812453024,0.0269635980437982,-0.279250377790701,0.741729872936929,-0.0077182958870388,-0.486255434381064,-0.304217620093801,-0.566223099401809,-0.015809776507391,0.0261968392767845,0.0802950751176966
"1464",109000398,"UK_2","United Kingdom","spring","species",13,-0.122921031965517,-0.122623415709833,-0.0485476108185376,-0.0497666698901808,-0.00499845515598091,-0.148457215950096,0.327060896488851,-0.0026838020550085,-0.0025332905124399,-0.0082612508171167,-0.148002275520106,0.253967989085265,0.12633983036125,-0.0370325140227303,-0.259645578386166,-0.256596070340623,-0.211352475003087,-0.015793429887708,0.138577810759616,0.0119353441436594
"1465",109000399,"UK_2","United Kingdom","spring","species",12,0.0685430775935962,0.0599785228278286,-0.039160585751455,0.013002830146262,-0.032326703966793,0.0458487759805556,0.147030403942537,-0.0127555023565131,-0.00799073355693548,-0.00534428524338105,0.0268125158955755,0.297402403270742,-1.93209916370632,-0.133285823036856,-0.874803680516492,-0.057073859914275,-0.0929462629687937,0.0121307398777921,0.0511631981457553,0.0583853277239755
"1466",109000400,"UK_2","United Kingdom","spring","species",13,0.0291028937162257,0.0308402707544645,0.0328854776530471,0.0460015086236473,-0.00575576475522914,0.0277604594288449,0.168903194341319,0.0122971356570567,0.00185901672466361,-0.00382349762926239,0.0137011728870044,0.103582065379656,0.0464776140862078,-0.0108902792921817,-0.355514076093879,0.042419541212777,0.00583638132138722,-0.0140265653768243,0.0048456481652479,0.109402956669967
"1467",109000401,"UK_2","United Kingdom","spring","species",12,0.0288333546730479,0.0413883209615725,0.0673634133132812,0.134884409573258,-0.0188707726271004,0.0141505137645344,0.388735297218359,0.0018695051622019,0.000293473027734259,0.0980100312602336,0.0288546627374438,0.822793306026056,-0.131036984750793,-0.00406887921526433,0.111624811334299,1.14003679197213,0.999861120094681,-0.00444619486769546,0.0144915410222263,0.0136122061440277
"1468",109000403,"UK_2","United Kingdom","spring","species",13,0.0364439477383418,0.0332453177722025,0.00698909572048968,0.0024028602994695,0.00632842498567924,0.0183346132152742,-0.0792995693417628,-0.0078512354060487,-0.000744240615373987,-0.0194053714850329,0.0322861091058436,-0.311876377136964,1.01673706619452,0.011611093429512,-0.209374612512299,-0.111132939058651,-0.104684881076755,-0.0188560788170916,-0.0830662274911286,0.0216824308246881
"1469",109000404,"UK_2","United Kingdom","spring","species",10,0.0879011336491069,0.0904770878120198,-0.0545101319532788,-0.0556892529025451,-0.0368397271969908,0.0545340538316352,0.16760761219879,-0.0048872904262062,0.00020365551984266,0.0196699118530218,0.0307757095542047,0.33341373301043,-2.50908759199458,-0.166676711735453,-1.02996220929013,0.166968645106164,0.267599869767609,-0.0147861938213488,-0.0320311844026044,0.111027317017686
"1470",109000405,"UK_2","United Kingdom","spring","species",10,0.0536558224108755,0.0573168169940285,-0.0102162306694087,0.0275824437744079,-0.0198755407367841,0.0836898194851015,0.312974025961892,-0.00960924077765618,-0.00457568905480421,0.0820323264939087,0.0808559675511325,0.690434826780991,0.127683683747588,-0.0426011020803611,0.010727670254756,0.480680731563802,0.436375057983822,-0.00266678740308201,-0.0837184935729534,0.12052773771503
"1471",109000406,"UK_2","United Kingdom","spring","species",10,-0.0357147967889876,-0.0347995138582207,0.0420505145987591,0.0385735851024051,0.0206194830216482,-0.00870233972931479,0.199437987057252,0.00425216294259009,0.00221710550040446,-0.0213306493392447,0.00629765057400028,0.341129835706462,1.88445721066594,0.0885014497433744,0.361371630761645,0.2633672490815,0.224886203389675,-0.0331327182621811,0.0223660194446995,0.0161763317212031
"1472",109000407,"UK_2","United Kingdom","spring","species",10,0.0633943189023703,0.0686917137491352,0.0899308471787484,-0.0925066040855584,-0.0266183523158234,0.046787836954437,0.385559482490954,-0.00736244445875588,-0.00433573824760695,0.106014361727643,0.073906528234826,1.00429527248939,-0.486007050544064,-0.0286826386310561,-0.0516006263654566,0.870907351345723,0.918495093736638,-0.00939720075847535,-0.0517243672246712,0.162236864662652
"1473",109000408,"UK_2","United Kingdom","spring","species",12,0.0560298239487179,0.0588070662085127,0.123975081412722,0.0772798953700557,-0.0177303659402294,0.111471802023212,0.269997703138205,-0.0114855933513873,0.00227075445086237,-0.0122001776327792,0.0683442010587381,0.529758280080206,-0.854681612680896,-0.0561617921337435,-0.42419303317191,0.718797931965634,0.624823626159884,0.000211847334763276,0.0742470307655853,0.0637114756477454
"1474",109000409,"UK_2","United Kingdom","spring","species",10,0.0928097129149692,0.085370949809602,-0.00576007586169969,-0.00793873322462299,-0.0341883609143932,0.0339520523598383,0.15787288302649,-0.0317102779247491,0.000442549612707597,0.0722113291757847,0.0368741782590251,0.648816829569597,-0.754746802735849,-0.0992597423809334,0.0760003043914146,0.769473173283373,0.789464652793869,-0.00666602126951045,0.0407329753717375,-0.0349435957814628
"1475",109000410,"UK_2","United Kingdom","spring","species",10,0.064460270012117,0.0695280721693784,0.0887028801092969,-0.0204823029164214,-0.013211246776733,0.0634265467035923,0.0635621976363608,-0.0127722127728403,0.00313601960504844,0.103898272752261,0.0809072452856881,0.563490189698128,0.0312996123097717,0.0134833477754009,0.0545292355197672,0.784528408162926,0.762500823231812,-0.00780234211096938,-0.0708320013515081,-0.0444347766630256
"1476",109000411,"UK_3","United Kingdom","spring","species",16,-0.00519885536962851,-0.0110046267284442,-0.0608693256355725,-0.0504657789526865,0.00311301077646754,-0.000478447191231708,0.116758331978579,-0.00294416548064741,0.00294124482369045,-0.0217670811999433,0.000428076714078778,0.106249448258185,0.0206194064148009,0.0213703589397046,-0.113216322922537,-0.0413276223081432,0.0396608238013441,-0.0151425320833844,-0.0813784272856046,0.0787337167852205
"1477",109000418,"UK_3","United Kingdom","spring","species",16,-0.0155332422603808,-0.0134019085117268,0.00237016507019993,0.00442979200850075,0.00206904902259223,-0.0135890141585179,-0.12951328841777,-0.000176674151064615,0.00075975152539634,-0.00830899690393144,-0.014821396319288,-0.201469639214516,-0.312920448238112,-0.00921073443003177,-0.132570292015451,-0.224272489135555,-0.22565933084133,0.00198742135603245,0.0168337343951567,-0.021378274784674
"1478",109000419,"UK_4","United Kingdom","fall","species",12,0.0257676691864964,0.0527155775835342,0.310346992819519,0.243634519749322,-0.0177625947695987,0.0294832191764935,0.777803464164073,-0.00791401532571498,0.00466220679064516,-0.029627685070504,0.0250686395712985,1.51284921075735,-0.785199519433176,-0.017583046381477,0.537182430921903,1.85163013236501,1.61993784486804,0.0392027166040753,0.0783794076455508,0.00231985022824615
"1479",109000420,"UK_4","United Kingdom","fall","species",14,-0.0248890016920034,-0.0133675645144624,0.273046131019146,0.213316092853717,-0.00615657945931871,0.0249299947024463,0.578420363039876,0.000417702127667604,0.00305661132876772,0.0190072782991788,-0.0100326701663088,1.02031671448055,0.575901173857662,0.0449649657657481,1.24741565332509,1.40668593353358,1.24064273393767,0.0132949472421733,0.0391159405683868,0.0280834226532316
"1480",109000421,"UK_4","United Kingdom","fall","species",14,-0.0373820023937718,-0.0287855230890584,0.182664129624888,0.154211771343785,-0.0071034424335881,-0.0438296463135321,0.506872705828497,0.000550119627355484,0.0042879436336018,0.0133403437539166,-0.0272913752987249,0.974335094263017,0.46440550312789,0.0697462776594795,1.90944842689452,1.24059706247823,1.21383380532851,0.0242715283068027,-0.0407559253770782,0.036194576419797
"1481",109000422,"UK_4","United Kingdom","fall","species",14,-0.0220225001332988,0.038760957694632,0.334814256029325,0.125337677505601,-0.0276645572067987,0.0442831197869104,0.733821983532009,-0.0146652908321175,-0.00414225658964745,0.0207718161684922,0.028090879645522,1.70384693395788,-0.573463990693357,-0.0527583818126114,0.207954307057826,1.95844704896568,1.85466988741515,0.0325880511725616,-0.0699202371409931,-0.00271677616220966
"1482",109000423,"UK_4","United Kingdom","fall","species",14,-0.0566879737499229,-0.0112339249473879,0.255379731564833,0.216765557071403,-0.0043546976330267,0.00954627808963148,0.738152127063534,-0.00524241893768441,0.001678107227716,0.0189204568651648,0.0151294855535096,1.45222171677467,0.578807914909409,0.0409919701980464,2.00466478705788,1.78106345588764,1.6205292168072,0.0176104510754955,-0.0257897495893501,0.0524633922032424
"1483",109000424,"UK_4","United Kingdom","fall","species",11,0.112729212391664,0.1462794230467,0.237066344948093,0.217545120548951,-0.0357051147951078,0.0648772234645824,0.88397074391563,-0.0202991959615354,0.0038383919894727,0.0732596031356579,0.161300227920433,1.96324917437936,0.832155422752666,0.0634660582016327,2.10038428392771,3.36574515286746,3.21367800835839,0.0256100655574947,0.0667705312610584,-0.042290417854967
"1484",109000425,"UK_4","United Kingdom","fall","species",11,0.0685383456664976,0.121588838997781,0.226780149308703,0.126223856887359,-0.0446899519148379,-0.0051830894315189,0.746488376580151,-0.00360544727324247,0.00443657397850873,0.00781561195553701,0.0783853322121391,1.78318937254877,-0.3321962974931,0.00209262805143991,1.87145630977132,2.16852051582492,2.00339387590903,0.0278579908361137,0.0661998115538874,0.00261323837025027
"1485",109000426,"UK_4","United Kingdom","fall","species",14,-0.0514145733538126,-0.0261655602688418,0.231665107487235,0.157847478882373,0.0488512955277136,-0.00388883144976588,0.0442109662595044,0.00351040470737802,-0.000240997194495338,-0.027801730906418,-0.0102847605912577,0.323902832826282,1.12986668380878,0.136433456567606,0.107898481144235,0.154250735862637,-0.0508870041126789,0.026567965337061,0.100146225610954,0.0820239702404254
"1486",109000427,"UK_4","United Kingdom","fall","species",14,-0.00351652507704536,0.00674999776667453,0.251288728662126,0.256618231359564,-0.00895129620969723,0.0253816430911357,0.627695737193915,-0.00443225765506666,0.000422937388369503,0.0069114332151043,0.0175787148342899,1.34640589115774,-0.0577218007724018,0.0297373822837137,1.36757798928834,1.76691967476969,1.54704106753187,0.0324158042962549,0.101738265465562,-0.0392592887728542
"1487",109000428,"UK_4","United Kingdom","fall","species",14,-0.0127852185447192,0.0123358338368254,0.255839064977958,0.136532780653642,-0.0195719377604748,-0.0368976260453535,0.63293031293185,0.00736726637275014,-0.00276451729393753,0.0211258483223394,-0.00135311963848825,1.60778321792555,-0.0427207036931844,0.00392202674661252,0.742827346634529,1.86224127301297,1.66855373701059,0.00660361286136996,0.0839874121951015,0.0474925395947429
"1488",109000429,"UK_4","United Kingdom","spring","species",14,-0.00858984492299604,0.0119826164052898,0.25924377902567,0.277082948381857,-0.00791413400006167,0.0276214740229742,0.514604826124532,-0.00966481881047401,-0.000777649183080825,0.0328906100632996,0.0174595904490782,1.06181718301152,0.532708726029493,0.0679349563299388,0.604658410334472,1.69479032950694,1.4136552285032,0.0203014618258413,0.0992071239512957,-0.0178583092400871
"1489",109000430,"UK_4","United Kingdom","spring","species",13,0.0455079497180627,0.0462521819085587,0.180300480843854,0.159778259837976,-0.0136095191207576,0.0578186369474392,1.2673682556297,-0.00487980331933932,-0.0031906296080024,0.0137279769174695,0.064548073261946,1.72820530593124,0.206510134346984,0.0361424257692081,0.764001852493987,1.76665087724493,1.783354512052,0.0523408742398148,0.0165982300804013,0.0401026962802377
"1490",110000001,"Ireland_1","Ireland","summer","genus",17,0.00141921663165298,0.00288852840754811,NA,NA,0.000861016833338313,-0.0104292358905072,-0.082083703790654,-0.00149563198814049,-0.00621953117777203,0.00360660003311645,0.00239374051063692,-0.145072280269676,0.384961688215854,-0.0113418056076268,-0.0588937471753672,-0.101280340961009,-0.103196009050346,-0.00519868157366236,0.0388922253817463,0.0390158629520048
"1491",110000002,"Ireland_1","Ireland","summer","genus",17,0.0229014484708135,0.0230912054989205,NA,NA,0.000404956922879057,-0.00127985553669012,-0.0217574117621721,0.00059912502399508,-0.00431104955495662,0.0270270441745598,0.0258486964625148,0.0620872286226547,0.24514017395808,-0.0176478856147693,-0.1559301525744,0.0310938715221012,0.0272827184779225,0.00738247665575685,0.0352321914461943,0.0364151155070849
"1492",110000003,"Ireland_1","Ireland","summer","genus",17,0.00760079420769084,0.0051492329857616,NA,NA,0.00296709828660572,-0.00393217531289291,-0.181209981319871,-0.00540915971651741,-0.000305774422117141,0.0136326631774313,0.00529846473247479,-0.216392002782415,0.214797962227755,-0.00863456102993725,-0.0801100915872177,-0.24622469680953,-0.263832212072811,-0.00213268991361604,-0.0167567521749653,-0.0107558232290276
"1493",110000004,"Ireland_1","Ireland","summer","genus",17,0.00849105198546326,0.00824436493114181,NA,NA,0.00229834525440565,-0.00213197243854629,-0.459804207533568,-0.00363908599618668,-0.00573559531565459,0.00165283109994344,0.0108028484232374,-0.502793333244942,0.289058417284688,-0.0417720304148712,-0.209356673572073,-0.440994986658032,-0.46864174233802,0.00218967949696916,0.0317480963298091,0.0255267097613855
"1494",110000005,"Ireland_1","Ireland","spring","genus",17,0.00523800308783838,0.0058027725141129,NA,NA,0.00189084983585652,0.000560878169667535,-0.0763949206655093,-0.00539108268965805,0.000642270255203424,-0.0547303071720856,0.00487159199424446,-0.287021642305682,-0.00291803970170483,-0.0222703244122368,-0.183433310186355,-0.234795592400174,-0.241329516376506,0.0149271668812185,-0.0276589251996863,0.0487270852864759
"1495",110000006,"Ireland_1","Ireland","summer","genus",17,-0.00269939972597728,-0.00261723271611193,NA,NA,0.00387153462143773,-0.0169566506973888,0.0247656890201047,0.000633797839613048,0.000132474442239496,0.048578572132393,-0.00349904329896603,0.188709994231585,0.899797226829082,0.0394898156775007,0.0986594734538509,0.24480658579296,0.238339312801267,-0.00799292862317052,-0.0282461537594003,-0.0457541680513861
"1496",110000007,"Ireland_1","Ireland","summer","genus",17,-0.0318598201786967,-0.0321886559376382,NA,NA,0.00814207820194381,-0.0275544387017568,-0.0817463293813249,0.0090086363188057,-0.000199417070821479,-0.0457518713287616,-0.029821986483103,-0.218811707999321,-0.299125897610318,-0.00238116259663188,0.0637369099839998,-0.263234854252503,-0.258271570404892,0.0121530224607759,0.0225661229075993,-0.0157746019081218
"1497",110000008,"Ireland_1","Ireland","summer","genus",16,-0.0445035505400386,-0.0467087124278968,NA,NA,0.0172936358490448,-0.0674750096628553,-0.692725655701717,0.00626124584034304,-0.0029160527862938,-0.0430867967064286,-0.0438586287167235,-0.980255054637494,0.463196590589,-0.0158980667844016,-0.027590646549012,-0.920757209576041,-0.926138066914975,0.00163489265125257,0.0745061469330305,0.0742594833450729
"1498",110000009,"Ireland_1","Ireland","summer","genus",17,-0.00310354139456804,-0.00362517847037034,-0.0273521136108171,-0.0303790865299544,-0.00145406307792744,-0.00864181744725102,0.0800962205653141,-0.00322222189716062,-0.0028863080363594,0.00284241673047616,-0.00355435571753792,0.0802908373115874,0.0521001960760953,0.00517778943295496,-0.020112213070703,0.0835870131245351,0.116471981750721,0.0134460782083648,-0.0297207598882177,0.0161565055790477
"1499",110000010,"Ireland_1","Ireland","summer","genus",17,-0.022168929009612,-0.0226238026129219,-0.0330281096842815,-0.0433166779678152,0.00589041910618663,-0.014890460528249,-0.120426245627599,-0.00508212762880777,-0.00156901097424324,-0.0234277498019399,-0.02173972803792,-0.176012852738945,-0.31307755110856,-0.00580087517643399,-0.00313783988808618,-0.228562702876346,-0.178539877963791,0.00426581540987705,0.0301576396891993,-0.028031251753758
"1500",110000011,"Ireland_1","Ireland","summer","genus",16,-0.0167186754768812,-0.0169023586817946,-0.0191821913383061,-0.0302269662007814,0.00725230387149326,-0.0286371978646497,-0.338767869036319,0.00315456240990282,-0.00424282994553227,-0.0372549363903141,-0.015567082857121,-0.507975657546073,0.312098538740691,-0.0363507186670561,-0.188862691195576,-0.595037477588246,-0.577624177594186,0.0027617740859944,0.0125341076883319,0.019170360676514
"1501",110000012,"Ireland_1","Ireland","summer","genus",16,-0.0462890531584758,-0.0449835143324954,-0.0138557912443081,-0.046300080191867,0.0167533039261838,-0.0347646954827563,-0.672618621867043,0.00579707193121554,-0.00202830532856113,-0.080501455784278,-0.0392311196854309,-0.895184102681401,-0.590485201486593,-0.0326321116357248,-0.186326581331617,-0.951273151938252,-0.928773888356239,0.00449873116012169,-0.00874828419355564,-0.0260875444498049
"1502",110000013,"Ireland_1","Ireland","summer","genus",17,0.00631592062791977,0.0065101487552488,NA,NA,0.00277217104820313,-0.0074531642737287,-0.206950355517234,0.00359793463027293,-0.00308037553441483,0.010794159927945,0.006311151012946,-0.126979105273804,0.709033540589603,0.00704662552425227,-0.0391494068559252,-0.115828393207628,-0.117854952916154,-0.00354871346704112,-0.0378170028197284,0.02163861265556
"1503",110000014,"Ireland_1","Ireland","summer","genus",17,0.00730795051371604,0.0082648701820553,NA,NA,-0.00119127083960654,0.010748778597424,-0.030606945391377,-0.00117039198970281,0.000862777062140346,-0.0347728291815702,0.00830168267417394,-0.0934880008571253,-0.0290891180582568,-0.0285606667214119,-0.243331691060067,-0.146202233164822,-0.152180549114903,0.00594657076466845,0.00983416231208128,0.0329470021493594
"1504",110000015,"Ireland_1","Ireland","spring","genus",17,-0.0293400653195882,-0.0293871948192048,NA,NA,0.00623623918495635,-0.0232270698513707,-0.0828262875275041,0.00512890663514549,-0.00351887869193594,-0.0231676863945453,-0.0294801057215164,-0.193679164010257,-0.437193805468969,0.00412550213499361,0.0367892468088005,-0.223338914867148,-0.238667706014051,0.00980194420820057,-0.00486607886028632,-0.0101341251830532
"1505",110000016,"Ireland_1","Ireland","summer","genus",17,-0.0265186020268215,-0.0267792441647747,NA,NA,0.00530793843570249,-0.0327135561763789,-0.249273610306407,0.00115126034989243,-0.00388482085855147,-0.106617969189398,-0.0263144416841782,-0.415847806834829,-0.202223008478111,-0.0354335676645982,-0.149370768846008,-0.464482322148672,-0.459047603934821,0.0215327027051938,-0.015494951897381,-0.00591387387257096
"1506",111000001,"Norway_1","Norway","fall","genus",32,0.0126600665579276,0.0122040360674559,NA,NA,-0.00494391753074256,0.0824496259795271,0.423734568439672,0.00697344281261562,0.00183008080828061,0.0277771697114224,0.0153400567147448,0.518234731427139,0.565915875096058,0.0420384627925941,0.368514531040661,0.502357230197423,0.500913283688306,-0.00296244570812717,-0.0276976363142361,-0.0305420549789366
"1507",111000002,"Norway_1","Norway","fall","genus",37,9.29034926957519e-05,0.000285329651644651,NA,NA,-0.0035572619106753,0.0109785786106857,0.510120111499219,-0.000368331263933094,0.00126470933295907,0.0450389139242076,0.000716508272558896,0.673068364750502,0.313248792074406,0.0423088056187937,0.568377655554345,0.697171178733455,0.698265011194787,-0.00106468090284512,-0.00752122635825712,-0.041050241209999
"1508",111000003,"Norway_1","Norway","fall","genus",39,-0.00656440934894438,-0.00631524375671317,NA,NA,0.00445017872782799,-0.0141813591098731,0.221862738765698,0.00239614211467905,-0.000778144016390745,0.00130314270427618,-0.00822320678370855,0.265410635812529,0.288465068614504,0.0204766387475151,0.0442331850072276,0.290581607840583,0.288902323477731,-0.00556376444225738,-0.00799229516613849,-0.0220554677231028
"1509",111000004,"Norway_2","Norway","summer","species",18,0.0368911932828321,0.038616013449057,NA,NA,0.00952622675559598,0.0212714672946563,-0.319855441270744,-0.00337138901258218,-0.000210398422513363,-0.0280015915526016,0.0387338763302164,-0.316923832740898,1.95530810909014,0.000771487802096463,-0.142256143319424,-0.274564554600553,-0.276994763178798,0.00392938443121306,-0.00316875874134284,0.0938973766469034
"1510",111000005,"Norway_2","Norway","summer","species",18,0.0433415690606929,0.0434816730604035,NA,NA,0.00744099850059476,0.0269716492744607,-0.365745162863929,-0.00836821560143879,-0.00420879254899781,-0.0517700106381783,0.0443684851210136,-0.357958246950489,1.49381702617106,-0.0156926013796814,-0.224874009239027,-0.331316762068165,-0.335140586833925,0.0104659872893885,0.0533468113740586,0.0583795679004667
