site,study_id,Site_name,Country,River,Data_owner,Longitude_X,Latitude_Y,sampling_method_long,unit,Starting_year,Ending_year,Year_count,Sampling_years,Min_month,Max_month,season,TaxonomicRes,abund_alienSpp,SppRich_alienSpp,abundProportion_alienSpp,SppRichProportion_alienSpp,Max of spp_richness_perYr,Min of spp_richness_perYr,total_sppRich_AllYrs,total_abund_AllYrs,ppt_Est,tmax_Est,ppt_Est_gls,ppt_SE_gls,tmax_Est_gls,tmax_SE_gls,MacrobasinID,MicrobasinID,microbasin_area_km2,strahler_streamOrder,accumulation_atPoint,accumulation_min,accumulation_max,accumulation_range,accumulation_mean,accumulation_stddev,elevation_atPoint,elevation_min,elevation_max,elevation_range,elevation_mean,elevation_stddev,slope_atPoint,slope_min,slope_max,slope_range,slope_mean,slope_stddev,crop_meanPerc_subcatch,forest_meanPerc_subcatch,grassShrubland_meanPerc_subcatch,urban_meanPerc_subcatch,water_meanPerc_subcatch,crop_meanPerc_upstr,forest_meanPerc_upstr,grassShrubland_meanPerc_upstr,urban_meanPerc_upstr,water_meanPerc_upstr,dam_impact_score_lessthan100km,dam_minDist_km_lessthan100km,dam_num_connected_lessthan100km,dam_impact_score_AllDams,dam_minDist_km_allDams,dam_num_connected_AllDams,aet_mm_12moPrior,ppt_mm_12moPrior,tmax_C_12moPrior,tmin_C_12moPrior
109000277,UK_1_2,NARBOROUGH ROAD BRIDGE_56336,United Kingdom,Nar upstream of Abbey Farm,John Francis Murphy,0.5824517,52.688168,UK RIVPACS protocol,,2009,2019,11,14,4,5,spring,genus,2502,3,0.100473858,0.026785714,48,33,112,24902,-2.982911498,0.125,-2.271501883,8.609510085,0.116143201,0.02939821,1097627,29574723,0.426770787,5,0.005285951,0.005204261,132.6372528,132.6320485,23.54276582,49.36091657,15.7,8.600000381,17.60000038,9,12.22560994,2.314577832,0.014760962,0,0.065933479,0.065933479,0.022243213,0.01892474,0.037940311,0.663504274,0.274163667,0.0243902,0,0.86649107,0.052451,0.07411957,0.0039015,0.00303555,0,NoDam,0,0.895298932,269.2402626,1,501.1818182,668.5454545,14.01515151,6.790909091
109000278,UK_1_1,STANBRIDGEFORD_56404,United Kingdom,Ouzel Brook,John Francis Murphy,-0.59196483,51.897649,UK RIVPACS protocol,,1994,2018,25,15,9,11,fall,family,NA,NA,NA,NA,26,10,58,10128,1.283927187,0.019858974,0.919321586,3.375341019,0.017220089,0.009697542,1097627,23378706,0.127158729,4,27.61795,0.005298223,28.23480988,28.22951165,5.810263005,11.29386574,91.1,91.09999847,96.20000458,5.100006104,92.95416768,1.612188762,0,0,0.036902417,0.036902417,0.011266453,0.009815483,0.736111444,0,0.263888556,0,0,0.631429316,0.005150332,0.14560364,0.2092348,0.00858379,0,NoDam,0,0,NoDam,0,517.12,685.16,14.20566667,6.530666667
109000279,UK_1_2,CAPPENHAM BRIDGE_56478,United Kingdom,Tove (DS Greens Norton),John Francis Murphy,-0.95787412,52.132572,UK RIVPACS protocol,,2006,2019,14,14,9,11,fall,genus,1689,5,0.211521603,0.047619048,47,26,105,7985,-0.774064981,0.035659341,-1.235904836,5.085445311,0.035484485,0.03200025,1097627,24155887,0.121222481,6,133.4109,0.005270663,133.5052032,133.4999326,29.02184664,55.03406012,82.5,81.70000458,91.30000305,9.599998474,84.4739141,2.132403531,0,0,0.06457923,0.06457923,0.01859431,0.015377766,0,0.304348,0.695652,0,0,0.609780369,0.061280029,0.29672791,0.032214654,0,0,NoDam,0,0,NoDam,0,522.5714286,669.7857143,14.09821429,6.470833333
109000280,UK_1_2,WATER STRATFORD ROAD BRIDGE_56491,United Kingdom,Ouse (Brackley to Buckingham),John Francis Murphy,-1.0512566,52.00123,UK RIVPACS protocol,,2007,2019,13,14,9,11,fall,genus,8649,5,0.492315574,0.043859649,48,24,114,17568,-3.485634081,0.037591575,-3.789098503,7.149898523,0.039137697,0.034944346,1097627,23442608,0.338306222,5,106.4438,0.005285536,107.713356,107.7080705,17.8489621,39.29585405,90.4,89.90000153,111.0999985,21.19999695,98.31406367,6.867333682,0,0,0.087317341,0.087317341,0.03973554,0.027874995,0.03125,0.28125,0.6875,0,0,0.736658733,0.06910661,0.1571611,0.037073808,0,0,NoDam,0,0,NoDam,0,526.4615385,693.3076923,14.10448718,6.477564103
109000281,UK_1_2,MARSTON TRUSSELL_56698,United Kingdom,Welland - headwaters to conf Jordan,John Francis Murphy,-0.97535173,52.471095,UK RIVPACS protocol,,2004,2017,14,14,3,5,spring,genus,1087,3,0.175181305,0.032608696,37,17,92,6205,3.799372716,0.002802198,3.868954247,7.126724319,0.003410464,0.036208548,1097628,23025490,0.679954708,5,30.53217,0.005229951,30.59590149,30.59067154,3.72700447,8.861287166,91.3,90.40000153,111.5999985,21.19999695,96.96538643,4.609366278,0.00369269,0,0.085186081,0.085186081,0.021104654,0.015537384,0.776923,0,0.223077,0,0,0.5963985,0.0340177,0.357920571,0.011665194,0,0,NoDam,0,0,NoDam,0,509.6428571,663.2857143,13.72916667,6.203571429
109000282,UK_1_1,PENNY HILL_40,United Kingdom,Black Brook from Source to River Calder,John Francis Murphy,-1.9046251,53.662048,UK RIVPACS protocol,,1995,2015,21,14,9,11,fall,family,NA,NA,NA,NA,33,18,62,10640,3.804439934,-0.009199134,3.713252521,6.766150326,-0.00740527,0.013191011,1098006,17841214,0.234033503,4,10.4495,0.005897386,10.84153652,10.83563914,1.109973564,3.112209541,151.7,146.9000092,218.6000061,71.69999695,178.9847843,21.70343654,0.018635881,0,0.327059777,0.327059777,0.142535076,0.08286594,0,0,1.0000001,0,0,0.0362644,0.0725382,0.7616278,0,0.1295672,0,NoDam,0,0,NoDam,0,566.047619,1215.047619,12.55992063,5.462698413
109000283,UK_1_2,HARTLINGTON BRIDGE_110,United Kingdom,Barben Beck/River Dibb Catchment (trib of Wharfe),John Francis Murphy,-1.9404062,54.044056,UK RIVPACS protocol,,2004,2018,15,14,9,11,fall,genus,124,4,0.036225533,0.041666667,38,18,96,3423,1.539210082,-0.000803571,2.364134975,8.645681846,-0.000799447,0.023176644,1098006,18305358,0.201666192,5,34.58955,0.005041918,34.58955383,34.58451192,5.781735277,11.918184,144.5,140.6999969,252.1000061,111.4000092,169.0275024,31.21334769,0,0,0.372426531,0.372426531,0.104187165,0.100230251,0,0,1,0,0,0,0,0.457795,0,0.5422064,0.953669878,4.633012181,1,1.838521607,4.633012181,2,541.7333333,1354.733333,12.14444444,5.052777778
109000284,UK_1_2,DUNFORD BRIDGE_118,United Kingdom,Don from Source to Scout Dyke,John Francis Murphy,-1.7632107,53.518202,UK RIVPACS protocol,,1996,2019,24,14,3,5,spring,genus,109,2,0.01289483,0.016129032,54,21,124,8453,4.716913577,0.008141304,5.122232166,7.483825861,0.005795607,0.011059015,1098006,11100365,0.219520577,3,1.658139,0.005104987,9.381632805,9.376527817,1.751175592,3.182330767,297.7,296.2000122,356.2000122,60,319.4279125,19.86722256,0.000931851,0,0.447258891,0.447258891,0.117073403,0.12497452,0,0.186047,0.627907,0,0.1860466,0,0.04819,0.2530106,0,0.6987992,0,NoDam,0,0,NoDam,0,553.875,1312.541667,11.94618056,4.88125
109000285,UK_1_2,BRIGGSWATH_147,United Kingdom,Esk from Sleddale Beck to Ruswarp,John Francis Murphy,-0.66177335,54.461457,UK RIVPACS protocol,,2003,2019,17,14,8,10,fall,genus,2365,4,0.210409253,0.029850746,50,28,134,11240,-1.593965897,0.004105392,-1.421085239,3.774287233,0.004330901,0.023307525,1096219,29934581,0.074860908,6,0.007765047,0.005438562,319.8448486,319.8394101,81.90310443,135.8375362,12.4,4.300000191,39.10000229,34.8000021,16.43333359,11.09628586,0.07548485,0,0.253478692,0.253478692,0.102291615,0.080563098,0,0,0.888888889,0.111111111,0,0.002175994,0.093411456,0.569815688,0.000521082,0.334075,0,NoDam,0,0,NoDam,0,531.8235294,731.7058824,13.20098039,6.287745098
109000286,UK_1_1,DEEPCAR_198,United Kingdom,Little Don from Source to River Don,John Francis Murphy,-1.56565,53.478952,UK RIVPACS protocol,,1995,2015,21,14,9,11,fall,family,NA,NA,NA,NA,26,7,50,19459,2.68583058,-0.01008658,2.742167328,5.794373957,-0.008234695,0.013661383,1098006,19587584,0.204406084,4,45.18915,0.007076402,45.18915176,45.18207536,3.417346137,11.86665519,135.3,135.3000031,212.3000031,77,172.190004,22.36557422,0.016675709,0,0.265194479,0.265194479,0.079867464,0.051344437,0,0,0.364814815,0.635185185,0,0.017087599,0.11542772,0.507774952,0.068602843,0.2911068,0,NoDam,0,2.645815486,277.8230233,3,550.8571429,1023.571429,13.00238095,5.781349206
109000287,UK_1_1,ELLERKER_213,United Kingdom,Mill Beck 2 (Ellerker Area),John Francis Murphy,-0.6304588,53.755813,UK RIVPACS protocol,,1994,2019,26,14,3,5,spring,family,NA,NA,NA,NA,37,15,70,42920,0.008592798,0.021874644,0.080871574,2.884004797,0.018380402,0.011598928,1098006,30083042,0.203056046,2,0.005080962,0.005076124,2.258709669,2.253633545,0.428895736,0.781905324,4.2,2.299999952,7.200000286,4.900000334,4.400000072,1.578131877,0.01304512,0,0.072261903,0.072261903,0.015267436,0.015507949,1,0,0,0,0,1,0,0,0,0,0,NoDam,0,0,NoDam,0,485.3461538,632.9230769,13.48012821,6.3375
109000288,UK_1_2,U/S BOOTH DEAN CLOUGH_254,United Kingdom,Ryburn from Source to Booth Dean Clough,John Francis Murphy,-1.9530484,53.663875,UK RIVPACS protocol,,1995,2018,24,14,9,11,fall,genus,1049,3,0.073213289,0.024793388,45,13,121,14328,3.058096084,0.000123189,3.182404234,5.461908666,0.001164749,0.010404408,1098006,18039940,0.055962187,4,0.007183342,0.005490213,13.10208702,13.09659681,3.56833296,5.703820841,189.5,154,192.5,38.5,171.1454565,14.62397413,0.370840885,0,0.370840885,0.370840885,0.158731703,0.138616146,0,0,1,0,0,0,0.1687703,0.603351125,0.002109545,0.225767175,0,NoDam,0,0,NoDam,0,552,1261.416667,12.29930556,5.255208333
109000289,UK_1_2,WENSLEY_314,United Kingdom,Ure from Mill Beck to Thornton Steward Beck,John Francis Murphy,-1.8601358,54.300131,UK RIVPACS protocol,,2003,2019,17,14,4,5,spring,genus,55,2,0.003445468,0.018018018,56,40,111,15963,-1.002395415,0.003492647,-0.297424458,6.788944468,-0.001584255,0.021229812,1098006,22342164,0.245503192,6,378.6789,0.005010428,381.1876526,381.1826422,77.34767228,152.7105657,103.1,103.0999985,154.6999969,51.59999847,116.9918373,14.17246385,0,0,0.168172133,0.168172133,0.063106415,0.048261427,0,0,1,0,0,0.001926478,0.010730785,0.83532248,0.000201938,0.151817727,0,NoDam,0,5.296823974,150.8777074,6,566.4705882,1089.176471,12.65,5.484803922
109000290,UK_1_2,BOROUGHBRIDGE_323,United Kingdom,Ure from River Tutt to River Swale,John Francis Murphy,-1.3944419,54.097373,UK RIVPACS protocol,,2003,2016,14,14,3,5,spring,genus,231,7,0.008128365,0.047297297,76,43,148,28419,3.785029686,-0.015897436,3.294987174,6.374310882,-0.017941054,0.030462308,1098006,28733746,0.302136975,4,40.28104,0.005035569,40.28104019,40.27600462,7.131782425,14.65148013,16.5,16.5,26.20000076,9.700000763,21.03000027,2.75549759,0.043121041,0,0.061144668,0.061144668,0.020365085,0.016292838,0.23086437,0,0.024074111,0.745061519,0,0.737912543,0.045559829,0.180671286,0.026060621,0.00979508,0,NoDam,0,1.796616741,152.5996596,2,498.2857143,686.9285714,13.43095238,6.163095238
109000291,UK_1_2,CASTLEY_337,United Kingdom,Wharfe from R Washburn to Collingham Beck,John Francis Murphy,-1.6118217,53.906831,UK RIVPACS protocol,,2000,2019,20,14,3,5,spring,genus,135,3,0.008701257,0.024,60,39,125,15515,-3.202368341,0.008652882,-3.111868401,4.318218298,0.007204219,0.015929717,1098006,27177818,0.217508943,6,629.3568,0.005058179,629.4415283,629.4364701,117.1102207,244.846774,40.9,40.90000153,49.70000076,8.799999237,44.43488463,2.689590956,0,0,0.074383771,0.074383771,0.022886603,0.020149108,0.0697674,0,0.930233,0,0,0.005895958,0.049234626,0.748158204,0.016309121,0.180402562,0.549033154,45.09668456,1,6.299753146,45.09668456,7,524.45,833.1,13.28291667,6.08125
109000292,UK_1_2,OTLEY_339,United Kingdom,Wharfe from Hundwith Beck to River Washburn,John Francis Murphy,-1.7153368,53.905324,UK RIVPACS protocol,,2003,2018,16,14,9,11,fall,genus,804,4,0.049361493,0.031496063,58,39,127,16288,1.240287188,-0.007046569,1.805974252,5.105706337,-0.007322662,0.021429641,1098006,26107498,0.055643799,1,0.00505838,0.00505838,9.849698067,9.844639686,1.065278298,2.785264507,56.6,55,60.60000229,5.600002289,57.20000111,1.474017486,0,0,0.035408203,0.035408203,0.011976466,0.011673742,0,0,1,0,0,0,0,1,0,0,0,NoDam,0,0,NoDam,0,531.125,894.25,13.24114583,6.063020833
109000293,UK_1_2,GRASSINGTON_341,United Kingdom,Wharfe from Park Gill Bk to Barben Beck/River Dibb,John Francis Murphy,-2.006077,54.071033,UK RIVPACS protocol,,2002,2019,18,14,3,5,spring,genus,54,4,0.001760104,0.030769231,61,36,130,30680,0.39143236,0.002880977,0.769362692,7.25884679,-0.000729709,0.019144963,1098006,16342520,0.120923826,1,0.05607656,0.005038278,0.071874797,0.06683652,0.016632144,0.017014442,176,176,190.1000061,14.1000061,187.1833356,3.060456714,0.062430175,0.00465897,0.074114766,0.069455796,0.023238526,0.018650623,0,0,0.814815,0.185185,0,0,0,0.558835647,0.441162353,0,0,NoDam,0,0,NoDam,0,536.0555556,1286.611111,12.30138889,5.201851852
109000294,UK_1_2,ADDINGHAM_344,United Kingdom,Wharfe from Barben Beck/River Dibb to Hundwith Beck,John Francis Murphy,-1.873512,53.94514,UK RIVPACS protocol,,2000,2019,20,14,3,5,spring,genus,40,2,0.00230614,0.019417476,48,32,103,17345,-3.460890521,0.008038847,-3.42490198,5.487507462,0.006427523,0.015780913,1098006,22401140,0.202141719,3,7.419594,0.005053335,7.762850285,7.75779695,1.987316975,3.054803015,89.4,89.40000153,104.5,15.09999847,99.37500153,3.807869952,0.053733234,0,0.053733234,0.053733234,0.023063482,0.014179475,0,0,0.716666667,0.283333333,0,0,0,0.935754474,0.064245147,0,0,NoDam,0,0,NoDam,0,547.4,1079.9,12.84291667,5.720833333
109000295,UK_1_2,BOSTON SPA_347,United Kingdom,Wharfe from Collingham Beck to Tadcaster Weir,John Francis Murphy,-1.343929,53.906566,UK RIVPACS protocol,,2000,2019,20,14,4,5,spring,genus,139,4,0.003169464,0.03030303,62,32,132,43856,-3.224681675,0.009492481,-3.203669338,3.498350921,0.008120602,0.016185441,1098006,29200589,0.622175739,6,0.01570651,0.005057876,760.2230835,760.2180256,102.8792769,256.2276713,17.7,12.5,33.29999924,20.79999924,22.23495967,5.779230873,0.075967643,0,0.172316818,0.172316818,0.045493355,0.036767752,0.715146111,0,0.070460722,0.214393074,0,0.062990554,0.049335375,0.717800803,0.019880605,0.149993387,0.267528815,73.24711851,1,7.239730851,73.24711851,8,494.95,690.05,13.32041667,6.075
109000296,UK_1_2,EWDEN BRIDGE_418,United Kingdom,Ewden Beck from Source to River Don,John Francis Murphy,-1.6376044,53.467651,UK RIVPACS protocol,,1996,2019,24,14,3,5,spring,genus,5,2,0.00056427,0.018181818,43,16,110,8861,3.712593681,0.008789855,4.032469785,6.437687841,0.00648349,0.011279384,1098006,14057178,0.357763382,4,13.76339,0.005110508,13.97131824,13.96620774,1.396665367,4.121705646,227.5,225.6999969,347.1000061,121.4000092,280.3100048,33.69637703,0,0,0.260902341,0.260902341,0.144667132,0.068096682,0,0.0142857,0.985715,0,0,0,0.1208169,0.2166434,0,0.662539,0,NoDam,0,0,NoDam,0,555,1125.916667,12.575,5.404166667
109000297,UK_1_2,HEBDEN BRIDGE_439,United Kingdom,Hebden Water from Widdop Beck to R Calder,John Francis Murphy,-2.0133504,53.741927,UK RIVPACS protocol,,1996,2018,23,14,3,5,spring,genus,22,2,0.005060962,0.019417476,53,17,103,4347,7.567139545,-0.002420949,8.045671811,7.623588564,-0.001602878,0.011459378,1098006,22073510,0.416423964,5,42.74192,0.005930528,83.31373596,83.30780543,10.68001338,27.41452174,102,102,267.8999939,165.8999939,168.3329291,54.71578305,0,0,0.519006643,0.519006643,0.200060411,0.146886024,0,0.386179185,0.414635,0.199186815,0,0.00136362,0.036269946,0.778226391,0.027390848,0.156748552,0,NoDam,0,1.756207303,218.4965292,2,549.5217391,1271.782609,12.37789855,5.320289855
109000298,UK_1_2,U/S AGDEN RESERVOIR_473,United Kingdom,Loxley from Source to Strines Dyke,John Francis Murphy,-1.6352486,53.441954,UK RIVPACS protocol,,2003,2019,17,14,3,5,spring,genus,0,0,0,0,39,20,94,7045,-0.655239853,0.012602124,-0.379149317,8.973517761,0.009007127,0.023478631,1098006,11597994,0.097173203,3,5.113367,0.006144273,5.207649231,5.201504958,1.097934725,2.085500294,286,276.2000122,345.8000183,69.6000061,306.2263216,21.73534423,0.168611206,0.012969745,0.284599133,0.271629388,0.169164803,0.08145815,0,0.68421,0.315789,0,0,0,0.0549449,0.351626,0,0.59343,0,NoDam,0,0,NoDam,0,568.5294118,1231.823529,12.28039216,5.175490196
109000299,UK_1_2,U/S MALHAM STW_1052,United Kingdom,Aire from Malham Tarn to Malham Beck,John Francis Murphy,-2.1511926,54.055659,UK RIVPACS protocol,,1996,2019,24,14,3,5,spring,genus,495,2,0.020168684,0.01242236,67,25,161,24543,6.616517382,0.005677536,6.707320217,7.580951061,0.003374761,0.010549015,1098006,15930471,0.196579085,4,0.01686203,0.005047195,31.46027756,31.45523036,5.357000076,11.52549394,190.6,188.4000092,231.1999969,42.79998779,203.2615423,13.05449184,0.020499337,0,0.524361745,0.524361745,0.121067808,0.117328638,0,0,1,0,0,0,0,0.9788794,0,0.0211198,0,NoDam,0,1.741524596,237.3749228,2,537.3333333,1467.375,11.96909722,4.897916667
109000300,UK_1_2,NR. ROAD BRIDGE_1151,United Kingdom,Graining Water from Widdop Resr to Hebden Wat,John Francis Murphy,-2.0646073,53.778464,UK RIVPACS protocol,,1998,2018,21,14,9,10,fall,genus,1,1,0.000195122,0.011904762,49,18,84,5125,-3.105331317,0.002175325,-3.093110275,6.455007708,0.002136467,0.014327892,1098006,13264968,0.08118011,4,19.82305,0.005073908,19.87923813,19.87416422,4.967491039,8.538489783,242.8,240.4000092,285.7000122,45.30000305,259.9625025,14.26266355,0.044468747,0.016772322,0.365450755,0.348678434,0.158379447,0.111405362,0,0,1,0,0,0,0.0365237,0.258068229,0,0.705406581,0,NoDam,0,0,NoDam,0,545.3333333,1455.714286,11.98531746,4.991666667
109000301,UK_1_2,U/S HEBDEN WATER_1153,United Kingdom,Crimsworth Dean Beck from Source to Hebden Water,John Francis Murphy,-2.0181037,53.759776,UK RIVPACS protocol,,1996,2019,24,14,4,5,spring,genus,72,2,0.009416688,0.015384615,60,22,130,7646,5.89563831,0.007365942,6.282791184,7.654429558,0.004831115,0.010801772,1098006,16427399,0.152274055,4,11.35295,0.009195014,11.35295486,11.34375985,1.895103087,4.185775053,150.1,150.1000061,233.3000031,83.19999695,185.4766713,20.09422279,0.078695936,0.021431292,0.415042578,0.393611286,0.127777279,0.095990436,0,0.2,0.8,0,0,0,0,0.593115574,0,0.40688113,0,NoDam,0,0,NoDam,0,540.9583333,1367.875,12.11701389,5.067361111
109000302,UK_1_2,U/S FOOTBRIDGE_1169,United Kingdom,Cragg Brook from Source to River Calder,John Francis Murphy,-2.0034466,53.704995,UK RIVPACS protocol,,1995,2018,24,14,9,11,fall,genus,2,1,0.00034662,0.007692308,49,22,130,5770,3.55163028,-0.000452898,3.675571368,6.11383232,0.000549796,0.010428549,1098006,15864593,0.091485624,3,0.006805395,0.006805395,6.683705807,6.676900411,1.858306592,2.967538653,205.5,176.3000031,256.8999939,80.59999084,204.2166689,21.05147774,0.235743929,0.007411364,0.269288573,0.261877209,0.158184365,0.07372259,0,0.555556,0.444444,0,0,0,0.0975496,0.463375,0,0.4390765,0,NoDam,0,0,NoDam,0,550,1409.666667,12.003125,4.9875
109000303,UK_1_1,NR. DAISY GREEN_1182,United Kingdom,Colne from Wessenden Brook to R Holme,John Francis Murphy,-1.855192,53.61606,UK RIVPACS protocol,,1995,2010,16,14,9,11,fall,family,NA,NA,NA,NA,29,13,62,12367,7.487342447,-0.007696078,7.14704954,10.35622828,-0.005816924,0.021762797,1098006,13570927,0.458374042,2,0.07193604,0.006636423,1.179645061,1.173008638,0.164272195,0.312415194,207.2,140.5,263.7000122,123.2000122,201.7566694,31.15905156,0.099178361,0.00186355,0.323332658,0.321469107,0.127237679,0.075013911,0,0,0.781481778,0.218518222,0,0,0,0.583323,0,0.416676,0,NoDam,0,0,NoDam,0,552.25,1101.75,12.82291667,5.697395833
109000304,UK_1_1,OXSPRING BRIDGE_1239,United Kingdom,Don from Scout Dyke to the Little Don,John Francis Murphy,-1.5900615,53.51475,UK RIVPACS protocol,,1995,2017,23,14,9,10,fall,family,NA,NA,NA,NA,32,17,68,12431,2.694124911,0.002075099,2.660522713,4.661426088,0.002403712,0.012052144,1098006,16503150,0.035738726,4,0.3453633,0.02093775,63.30744553,63.28650778,18.18266818,28.34402494,180.3,177.1999969,188.8000031,11.6000061,181.7714321,4.125779052,0.018635881,0.01024974,0.097837882,0.087588143,0.04281955,0.031909288,0.354497,0,0.645503,0,0,0.073741748,0.011651603,0.679024413,0.041100691,0.1944811,0,NoDam,0,2.614654875,285.3000015,3,558.5652174,1058.347826,12.92826087,5.718115942
109000305,UK_1_2,CROOKLAND WOOD_1240,United Kingdom,Little Don from Source to River Don,John Francis Murphy,-1.7027118,53.501888,UK RIVPACS protocol,,1997,2019,23,14,3,5,spring,genus,9,2,0.001764014,0.017391304,38,18,115,5102,-0.425576095,0.009255599,-0.741994866,5.150474325,0.005891806,0.012358491,1098006,12793108,0.219612744,4,14.88844,0.00510701,15.15195847,15.14685146,2.117861126,5.207706565,259.4,254.1000061,349.8999939,95.79998779,293.8674458,28.68791007,0.012969745,0,0.259037327,0.259037327,0.115907132,0.068886611,0,0.604651,0.395349,0,0,0,0.065678,0.2517993,0,0.682523,0,NoDam,0,0,NoDam,0,561.6956522,1148.130435,12.54782609,5.406521739
109000306,UK_1_2,BOLTON BRIDGE_968,United Kingdom,Wharfe from Barben Beck/River Dibb to Hundwith Beck,John Francis Murphy,-1.8917245,53.972121,UK RIVPACS protocol,,2002,2019,18,14,3,5,spring,genus,20,3,0.001288577,0.026086957,51,31,115,15521,0.147291549,0.003852769,0.522040599,6.364693419,0.000319824,0.019357354,1098006,22921109,0.035352936,6,0.005149276,0.005050506,396.5766602,396.5716097,113.2343748,175.6255661,97.3,94.90000153,97.30000305,2.400001526,96.18571581,0.859283956,0.019404502,0,0.019404502,0.019404502,0.011269768,0.006711619,0,0,1,0,0,0.001703701,0.034898059,0.769762052,0.001143864,0.192493453,0.83244944,16.755056,1,5.389292322,16.755056,6,535.7777778,1091.944444,12.7037037,5.606481482
109000307,UK_1_2,HAREWOOD_969,United Kingdom,Wharfe from R Washburn to Collingham Beck,John Francis Murphy,-1.5311317,53.908341,UK RIVPACS protocol,,2000,2019,20,14,3,5,spring,genus,109,4,0.003195638,0.031746032,61,32,126,34109,-3.149409047,0.009160401,-3.155916642,4.053059687,0.007724917,0.016013698,1098006,28003535,0.101159534,6,0.005085715,0.005057985,689.2279663,689.2229083,174.1460337,296.7595932,33.2,30.5,37.70000076,7.200000763,33.14500065,2.143239597,0.02515832,0,0.066703332,0.066703332,0.025867476,0.021351039,0.05,0.65,0.3,0,0,0.02000706,0.050877546,0.746905085,0.016587611,0.165621986,0.459970197,54.00298033,1,6.317070368,54.00298033,7,520.7,788.3,13.35916667,6.145833333
109000308,UK_1_2,ROWEL LANE_1245,United Kingdom,Loxley from Strines Dyke to River Don,John Francis Murphy,-1.5520883,53.401672,UK RIVPACS protocol,,1996,2019,24,14,3,5,spring,genus,146,3,0.02791587,0.027272727,51,24,110,5230,3.109049083,0.0095,3.421315303,5.899796339,0.007304955,0.011441344,1098006,21281101,0.087023287,5,0.008768756,0.007189995,51.50684357,51.49965357,11.63936184,20.74645014,117.4,109.3000031,151.9000092,42.6000061,119.9941209,10.83917179,0.150082374,0,0.346627438,0.346627438,0.092855615,0.091087503,0,0.176471,0.82353,0,0,0.015182099,0.139705938,0.605562391,0,0.2395503,0,NoDam,0,2.653827167,270.9556401,3,541.1666667,1021.166667,12.92847222,5.703125
109000309,UK_1_2,BOTTOMS MILL_1413,United Kingdom,Holme from Source to New Mill Dike,John Francis Murphy,-1.8034083,53.562767,UK RIVPACS protocol,,1999,2017,19,14,9,11,fall,genus,292,2,0.053954176,0.018691589,42,22,107,5412,-1.9973712,0.003084795,-1.969866293,5.498165947,0.003085348,0.017090961,1098006,16922284,0.23458976,4,23.38546,0.005781789,23.38545609,23.3796743,3.047469065,7.809499864,161.4,161.4000092,245,83.59999084,198.373917,23.67736381,0,0,0.294446842,0.294446842,0.121027284,0.083799486,0,0,0.9782604,0.0217391,0,0,0.0827383,0.613988368,0.003968829,0.29930289,0,NoDam,0,0,NoDam,0,566.6842105,1188.947368,12.5495614,5.485964912
109000310,UK_1_2,AT HEMPHOLME LOCK_1456,United Kingdom,Hull from West Beck to Arram Beck,John Francis Murphy,-0.35696807,53.934224,UK RIVPACS protocol,,1998,2016,19,14,9,11,fall,genus,967,5,0.044211778,0.034246575,67,28,146,21872,-1.089805886,-0.003011696,-1.500044934,2.657073188,-0.00319839,0.017518798,1094415,30392314,0.247677751,6,0.005059068,0.005054242,517.4734497,517.4683955,94.97663299,200.1998275,3,1.100000024,6,4.899999976,2.546938826,1.081590303,0.017662969,0,0.053235963,0.053235963,0.010802312,0.011804657,0.387755,0.428571,0.183673,0,0,0.948340347,0.006506718,0.021038724,0.011110938,0.0130038,0,NoDam,0,0,NoDam,0,520.6315789,683.8947368,13.56403509,6.575438597
109000311,UK_1_2,RIPPONDEN_1482,United Kingdom,Ryburn from Booth Dean Clough to R Calder,John Francis Murphy,-1.9409265,53.674655,UK RIVPACS protocol,,1997,2019,23,14,3,5,spring,genus,246,3,0.029146919,0.026315789,42,17,114,8440,-0.226792906,0.007551054,-0.391441635,4.913760639,0.004002408,0.011922599,1098006,19973701,0.223813333,5,2.115235,0.007111568,35.22463989,35.21752832,3.76027783,10.33260789,126.3,126.3000031,290.7000122,164.4000092,189.486367,51.74329533,0,0,0.344763808,0.344763808,0.127101027,0.093966108,0,0,0.873737889,0.126262911,0,0.005051211,0.0865872,0.548283636,0.006458764,0.353618445,0,NoDam,0,1.7595853,214.1532452,2,557.826087,1127.26087,12.84891304,5.748550725
109000312,UK_1_1,THE GREEN_1486,United Kingdom,Colne from Source to Wessenden Brook,John Francis Murphy,-1.9305105,53.601674,UK RIVPACS protocol,,1995,2014,20,14,9,11,fall,family,NA,NA,NA,NA,36,12,64,8612,6.003745242,-0.00754386,6.19113942,8.056040338,-0.007660203,0.014929358,1098006,15602161,0.086616702,4,15.2808,0.005394502,15.28079796,15.27540346,3.593396746,6.45629613,188.3,188.3000031,238.6999969,50.3999939,203.4823564,12.01588297,0,0,0.269288431,0.269288431,0.099156545,0.066021604,0,0,0.588235222,0.411764778,0,0,0.0262152,0.4616081,0.002060152,0.5101162,0,NoDam,0,0,NoDam,0,538.15,1279.25,12.11333333,5.0475
