site_id,study_id,Country,season,TaxonomicRes,Year_count,abund_nativeSpp,abundance,alien_Abund,alien_SppRich,E10,EPT_Abund,EPT_SppRich,FEve,FRed,FRic,insect_Abund,insect_SppRich,RaoQ,shannonsH,spp_rich_rare,spp_richness,SppRich_nativeSpp,turnover,F_to,FDiv
109000322,UK_1_1,United Kingdom,spring,family,21,NA,0.040684819,NA,NA,-0.014395837,0.040761899,0.314195264,-0.003220874,0.001571943,0.039065128,0.084004529,0.517014102,-0.759626663,-0.01257595,0.124920818,0.626268108,NA,0.006694611,0.084147164,0.03536238
109000323,UK_1_2,United Kingdom,fall,genus,13,0.029464512,0.027298187,-0.01145226,-0.101543287,-0.01901116,0.020438203,0.77990892,-0.002891586,0.001974699,0.00689604,0.031178175,1.010990449,-0.395904971,0.008597883,0.369321025,0.997493556,1.134698188,-0.008718952,-0.043122302,-0.019926863
109000324,UK_1_1,United Kingdom,fall,family,24,NA,-0.042193602,NA,NA,0.061862475,0.034821535,0.136802468,-0.001148092,0.002665164,0.129618879,0.071534034,0.747008985,1.288467319,0.131788559,0.601896463,0.558315437,NA,0.013316792,0.029158291,-0.008429995
109000325,UK_1_1,United Kingdom,fall,family,22,NA,0.02584427,NA,NA,-0.001047322,0.019986005,0.01375396,-0.009898834,0.003004157,-0.014679983,0.037899258,0.20058071,-0.419423873,-0.004824525,-0.169838102,0.003576103,NA,0.008276101,0.028243043,0.023781615
109000326,UK_1_2,United Kingdom,spring,genus,9,0.098665672,0.093493438,0.079622117,-0.010568507,0.000211768,0.299297593,0.391344305,-0.014853618,-0.004960102,0.017857283,0.09466112,0.803316826,1.258069275,0.075559153,0.355257008,0.430331172,0.359276973,0.008827415,-0.024235946,0.065513681
109000327,UK_1_1,United Kingdom,spring,family,22,NA,0.038357978,NA,NA,-0.015699314,0.056934439,0.304087141,0.001591579,0.000617148,0.103320843,0.072658403,0.658262421,-0.277895602,0.034513823,0.285528616,0.746833125,NA,0.00800977,-0.046982489,0.027693075
109000328,UK_1_1,United Kingdom,fall,family,25,NA,0.014809793,NA,NA,0.000222165,0.012826663,0.093978587,-0.000117991,-0.002485399,-0.012380379,0.026020352,0.355506841,0.085093074,0.020837648,0.214788163,0.263459744,NA,0.015688861,0.084797411,-0.00283339
109000329,UK_1_2,United Kingdom,spring,genus,9,-0.117264344,-0.108101967,-0.130526726,-0.126696161,0.029433333,-0.099490638,-0.678572922,0.028450156,0.003890418,-0.111702829,-0.103056762,-0.231066712,0.212405428,0.037654756,0.534672522,-1.128675526,-1.031258606,0.012331049,-0.083893588,-0.031027921
109000330,UK_1_2,United Kingdom,spring,genus,14,0.010446444,0.014526131,0.096049071,0.128283453,-0.005587624,-0.068928416,0.189908698,-0.006420729,0.011059279,0.007132658,0.03342588,0.512182478,-0.607568308,0.00444702,0.227806883,0.315880114,0.220727911,0.019574194,-0.020668992,0.097341869
109000331,UK_1_2,United Kingdom,spring,genus,9,-0.005652097,-0.009228355,-0.001213684,0.226201334,-0.021580362,-0.003303874,0.774448002,-0.008921706,0.006946913,0.01253954,0.007039803,1.725808045,-2.639037486,0.029539626,2.272072836,2.457569666,2.253260281,-0.006444798,-0.182663853,0.118601742
109000332,UK_1_2,United Kingdom,fall,genus,11,-0.032104845,-0.015529872,0.252428304,0.27316438,-0.033509933,-0.127790258,0.194235952,-0.031396986,0.015578025,0.075959787,-0.101352366,0.716657489,-2.131325698,0.000460157,1.055078053,1.183361771,1.031942608,-0.01057511,0.08073189,-0.108074888
109000333,UK_1_2,United Kingdom,spring,genus,10,0.036562899,0.046006261,0.081902721,0.109824826,0.012980356,0.00128041,1.289792058,-0.024527363,-0.016191393,0.079069815,0.037501919,2.550021384,2.395352209,0.152369907,1.097838987,2.718224793,2.73711034,-0.011993241,0.002939719,0.046211541
109000334,UK_1_2,United Kingdom,spring,genus,13,-0.026557105,-0.023130839,0.018091323,-0.030272139,0.006196288,-0.028369216,0.119355866,0.00314515,-0.001549441,0.039777248,-0.034556644,0.368242735,0.693073756,0.061682633,0.735429951,0.733217135,0.733649264,0.00090727,-0.043532528,-0.012811999
109000335,UK_1_1,United Kingdom,spring,family,26,NA,0.010725552,NA,NA,-0.02270538,0.068338327,0.236296149,0.001525371,0.017193333,0.133746623,0.047785468,0.688437291,0.046700175,0.001918902,0.338321447,0.661478857,NA,-0.001199131,-0.003427626,0.120284124
109000336,UK_1_1,United Kingdom,spring,family,26,NA,-0.085001704,NA,NA,0.073660907,0.023520146,0.109864785,0.002488759,0.002983335,0.089150725,-0.015441728,0.462491573,0.512948811,0.134899097,0.493869676,0.358842726,NA,0.015747578,0.020384809,0.068522826
109000337,UK_1_2,United Kingdom,spring,genus,15,-0.064826653,-0.063869453,-0.074729714,-0.064296132,0.009412382,-0.041307505,0.141559492,0.011895282,0.003051125,-0.035062345,-0.055590838,0.301617282,-0.632724125,0.057803283,1.112330949,0.028876211,0.101608036,0.011213555,0.007631631,-0.029219039
109000338,UK_1_2,United Kingdom,spring,genus,9,-0.02746939,-0.01738241,-0.010917559,-0.047149252,0.006047811,-0.026450055,0.842830993,0.012261889,-0.005319123,0.001914289,-0.033311107,1.261179735,0.47258185,0.033868911,0.978193528,1.34787828,1.326336523,0.001481905,-0.048296324,0.027028574
109000339,UK_1_2,United Kingdom,fall,genus,11,-0.027224655,-0.023424502,-0.009063353,0.065331019,0.001996899,-0.051459942,0.217496647,0.006777183,0.002357634,-0.005009387,-0.022303616,0.632630268,0.376435766,0.048868127,0.910675276,0.574144984,0.506258493,-0.006141054,0.006414974,0.044729274
109000340,UK_1_2,United Kingdom,spring,genus,12,-0.019064283,-0.011797307,0.058840731,0.171776332,0.0116288,-0.018501881,-0.16870982,0.000226448,0.00479812,-0.037423754,-0.037074585,-0.106654167,0.481311052,0.053693768,0.182193006,-0.232849695,-0.40842025,-0.007497127,0.057598395,0.04428367
109000341,UK_1_2,United Kingdom,spring,genus,9,-0.116536868,-0.116550602,-0.010843029,-0.024381668,0.028246001,-0.055688609,0.017579856,-0.008172406,0.001632122,-0.119436875,-0.123453094,-0.119443511,-1.534761876,0.145835869,1.087003771,-0.318621226,-0.594790432,0.020671303,-0.052469292,0.013448204
109000342,UK_1_1,United Kingdom,spring,family,26,NA,0.010773879,NA,NA,-0.002124879,0.071749652,0.228095305,-0.006497507,0.000406236,-0.019500615,0.035962284,0.418155448,-0.516253887,-0.015699006,-0.172710133,-0.001969077,NA,0.006105593,0.023498701,-0.064546368
109000343,UK_1_2,United Kingdom,spring,genus,8,0.031476237,0.031295515,-0.012450068,1.60E-09,-0.015657279,0.033164599,0.794942678,-0.005132066,0.008940225,0.047028473,0.036860029,1.247616337,-0.907324012,0.044866311,0.780322195,1.593350016,1.567158704,0.018136378,-0.201239035,0.024292842
109000344,UK_1_2,United Kingdom,spring,genus,9,-0.062213781,-0.059399056,-0.020831265,-0.148245961,0.007246849,-0.090566302,-0.920227714,0.00995748,0.00038004,-0.003368292,-0.080124814,-0.137376401,0.868429288,0.051152204,1.716428057,0.241175201,0.415690958,0.008282396,0.038433815,-0.119622468
109000345,UK_1_2,United Kingdom,fall,genus,15,-0.029328132,-0.031469531,-0.026471792,0.00140252,0.002055916,-0.028680069,0.065609556,0.002356003,0.00243601,-0.03571896,-0.033772693,-0.110842583,-0.923125509,0.015004702,0.30398762,-0.263805963,-0.275260394,0.008795766,0.023714227,-0.008172495
109000346,UK_1_2,United Kingdom,spring,genus,18,-0.049790236,-0.045844675,0.131378658,0.172212803,0.002040609,-0.043958874,0.499892313,-0.006931094,-0.006639535,0.01743875,-0.051627406,1.300219235,0.804012633,0.097177649,1.276434281,1.645408048,1.374744888,-0.028227,-0.034433032,-0.102320945
109000347,UK_1_1,United Kingdom,spring,family,23,NA,0.015937043,NA,NA,-9.10E-06,0.023044503,0.126675576,-0.008724225,-0.000949291,-0.028262523,0.036065551,0.196595621,-0.493892017,-0.000759814,-0.021623361,0.013410336,NA,0.014161502,0.028284874,0.009480624
109000348,UK_1_2,United Kingdom,spring,genus,9,-0.076182257,-0.0763533,-0.062870942,-0.071777265,0.015798293,-0.116914699,-0.550456999,-0.008400385,0.004879811,-0.14419132,-0.079544404,0.415291769,-1.136690312,0.005688985,0.011446661,0.246813889,0.283777885,-0.018148899,-0.095985401,0.017962014
109000349,UK_1_1,United Kingdom,spring,family,26,NA,-0.010252331,NA,NA,0.002417691,0.025753464,0.106094819,-0.004875693,0.00105165,-0.015925818,0.005450973,0.228364356,-0.310395831,0.010436181,0.041387121,0.014998284,NA,0.005430688,0.040891307,-0.029837201
109000350,UK_1_2,United Kingdom,spring,genus,13,-0.073322836,-0.073048966,-0.089702817,0.204214043,0.003053137,-0.057028294,0.206570677,0.014075848,-0.004982112,-0.003270616,-0.044348777,0.9184669,0.737351595,0.063278888,1.078788793,0.665489688,0.509100434,0.012955086,-0.053710104,-0.007306286
109000351,UK_1_2,United Kingdom,spring,genus,9,-0.031458953,-0.031002755,0.091668929,-0.176224384,0.021283571,-0.016842484,0.293626689,0.017628954,-0.00749675,-0.027180967,-0.030340855,0.138800807,1.90749095,0.113429702,0.867732849,0.201166504,0.320692904,-0.041117863,0.042799645,0.086042892
109000352,UK_1_1,United Kingdom,spring,family,26,NA,0.032022948,NA,NA,-0.005220115,0.040037741,0.004823316,-0.011745269,0.001314675,0.026215709,0.035856479,0.389059829,-0.352069506,0.0177587,-0.031207428,0.331655396,NA,0.009776572,-0.023615962,-0.044126483
109000353,UK_1_1,United Kingdom,fall,family,21,NA,0.034674246,NA,NA,-0.011027591,0.030765397,0.25875529,0.009684018,-0.000643544,0.013643823,0.039449083,0.546221209,-0.374799876,-0.02146353,0.089134751,0.441455002,NA,0.007097876,0.057717249,-0.034934338
109000354,UK_1_2,United Kingdom,spring,genus,11,-0.0431687,-0.044674507,-0.026433844,-0.092982991,0.013649833,-0.037678362,-0.846294936,0.003788622,0.010658621,0.018019913,-0.054487729,-0.393915299,0.369130177,0.086186384,1.362974029,-0.203860558,-0.09576968,0.013979246,-0.044217981,-0.087257811
109000355,UK_1_1,United Kingdom,fall,family,24,NA,-0.000155384,NA,NA,0.005473614,0.039909218,0.132752842,-0.012118306,0.003568905,-0.009219719,0.026373742,0.431860232,-0.202891727,0.035827141,0.15374474,0.159250535,NA,0.001934957,0.001728033,-0.064066062
109000356,UK_1_2,United Kingdom,spring,genus,9,-0.069688225,-0.06126776,0.07567114,0.088540571,0.03850562,0.010631328,0.111667707,0.004376658,-0.006956003,-0.026655829,-0.074996645,-0.266692117,-0.626656296,0.156016764,0.864008861,-0.692782723,-0.735344935,-0.002227616,-0.101778394,-0.061180229
109000357,UK_1_2,United Kingdom,spring,genus,12,-0.014561994,-0.010141047,0.152521733,-0.072066996,0.000523858,-0.004704535,0.212063529,0.007703349,-0.00077941,0.033761474,-0.039134429,1.020625459,0.310716869,0.077474734,1.439817238,1.251208332,1.18591878,-0.013294526,-0.0592532,-0.176631047
109000358,UK_1_1,United Kingdom,spring,family,21,NA,0.005529677,NA,NA,-0.003503122,0.028951805,0.153166587,-0.00123804,0.00227551,0.002170797,0.029806559,0.355770023,-0.139854071,-0.004554492,-0.05199977,0.055926879,NA,0.006737744,0.007159517,0.048948588
109000359,UK_1_2,United Kingdom,spring,genus,12,-0.004203337,0.003223231,0.117094131,0.307443383,0.007177834,-0.016533705,0.253341425,-0.000980012,0.002144353,-0.004910433,-0.03425588,0.497638633,-0.066814735,0.055793299,0.537362038,0.565050974,0.434369654,-0.026428027,0.029482754,-0.028668404
109000360,UK_1_2,United Kingdom,spring,genus,12,-0.060718156,-0.064597052,-0.04199147,-0.008501363,0.00518002,0.034215783,0.027768462,0.006417069,-0.006717647,-0.011000574,0.00701449,0.487622446,-0.520314204,0.054247377,0.725446201,0.491532999,0.555606582,-0.025163227,-0.023194628,0.061291181
109000361,UK_1_1,United Kingdom,spring,family,20,NA,0.021342581,NA,NA,-0.001864548,0.044954716,0.167427103,0.000507848,0.002284338,0.047323714,0.040971134,0.530234006,-0.491076126,0.042195996,0.28902623,0.531681091,NA,0.026914708,-0.038815127,-0.017780561
109000362,UK_1_2,United Kingdom,spring,genus,15,-0.054159394,-0.055556325,-0.054837523,-0.017919569,0.005999791,-0.051592795,-0.310933959,0.010554595,0.000606796,-0.004531132,-0.056257786,-0.16322647,-0.300452816,0.009580437,0.432883505,-0.696649671,-0.6599165,0.007145818,0.036496721,-0.027263342
109000363,UK_1_2,United Kingdom,spring,genus,9,-0.022051822,-0.014363495,-0.018698179,-0.05812284,0.000132618,-0.036987514,-0.180134441,-0.005791212,-0.002787588,-0.0133428,-0.015967006,0.338801746,0.116886768,-0.003192112,0.394337438,-0.005221978,0.068982153,0.025156865,0.084095687,-0.008748922
109000364,UK_1_2,United Kingdom,spring,genus,17,-0.005449046,-0.00636427,-0.030729649,-0.018027727,-0.001109122,-0.059056213,-0.153955146,0.000421372,-0.003417141,-0.00222156,-0.001843449,0.134782279,-0.007432737,-0.020890569,-0.001157974,-0.206699363,-0.222213178,0.001733837,-0.02834477,-0.002967696
109000365,UK_1_2,United Kingdom,fall,genus,17,-0.000217878,-0.001058606,-0.073842118,0.057246058,-0.007059209,-0.055198814,-0.07167092,0.001179698,-0.003919971,-0.019891205,-0.023896531,-0.208222289,-0.676885596,-0.025801726,-0.204078892,-0.079129158,-0.128084951,-0.00013477,0.098333973,0.055992198
109000366,UK_1_2,United Kingdom,fall,genus,16,0.032284204,0.041233511,0.040383586,-0.057075068,-0.006068674,-0.03950846,0.015046462,-0.010159844,0.004504258,-0.005466573,0.010455462,0.317951368,-1.059585031,-0.025481095,-0.368603503,0.191483167,0.301219667,0.00644828,0.032147192,-0.035433763
109000367,UK_1_2,United Kingdom,spring,genus,24,0.002778854,0.002027561,0.008838308,-0.0044372,0.006844159,-0.000766969,0.076697983,-0.005505123,0.002493013,0.009602926,-0.011003475,0.171961563,0.278928101,0.037032083,0.400267034,0.486295413,0.465875066,-0.000125666,-0.020864802,-0.060054776
109000368,UK_1_2,United Kingdom,fall,genus,16,0.019204158,0.038782505,0.033460139,0.115926908,-0.010349149,-0.012654322,-0.118301965,-0.007548678,0.005837577,0.001556895,0.007381147,0.092299254,-0.675376375,-0.023969635,-0.399051843,0.078014159,0.007957329,-0.005954801,0.094594109,-0.008510107
109000369,UK_1_2,United Kingdom,fall,genus,15,-0.035526406,-0.038705574,-0.038384752,0.007859525,0.006091692,-0.004694851,-0.027914386,-0.002211624,0.001400939,0.025995891,0.019805025,0.365033531,-0.191793752,0.046508273,0.431343932,0.262723318,0.221359697,-0.020708108,0.086779901,-0.013880928
109000370,UK_1_2,United Kingdom,fall,genus,16,0.00692612,-0.005415021,-0.01067315,0.07962846,0.006574607,0.030666158,0.218116041,-0.003042417,-0.002941608,-0.031727585,0.029888558,0.166628964,-0.00948004,0.00337222,-0.152506969,-0.062784685,-0.132627006,0.007196851,0.007048381,0.037730501
109000374,UK_1_2,United Kingdom,spring,genus,16,0.01276492,0.02781421,0.056718798,-8.68E-10,-0.013656465,0.04754888,0.272567018,-0.018044572,-0.000354413,0.023583063,0.044440349,0.312090403,-0.810414067,-0.044058103,-0.183082107,0.296896637,0.291079714,0.002906616,-0.012729534,-0.047996516
109000375,UK_1_2,United Kingdom,spring,genus,21,-0.012235314,-0.005159429,0.005935904,1.11E-09,0.002054302,-0.0321654,-0.354956079,-0.001569922,0.001722196,-0.013799064,-0.008562442,-0.317411786,-0.505916568,-0.022207899,-0.350179825,-0.34737815,-0.354229396,0.004885638,-0.041197833,0.00930989
109000376,UK_1_2,United Kingdom,fall,genus,22,0.004697292,0.007763982,0.025281464,0.009872645,-0.003568857,0.016868055,0.123233408,-0.003514142,0.000824183,-0.005193775,0.022913091,0.335416975,-0.261869418,-0.014198263,-0.049901494,0.248089393,0.228292037,-0.00049963,-0.005906623,-0.024690821
109000377,UK_1_2,United Kingdom,spring,genus,17,-0.034887324,-0.027360221,0.002280486,0.077163891,0.012193399,-0.018113902,-0.266618528,0.003500918,0.003461488,-0.039812761,-0.015544102,-0.534817726,-0.391251188,0.040479318,0.18714585,-0.838002677,-0.892917101,0.011919758,0.03228565,-0.024460437
109000378,UK_1_2,United Kingdom,fall,genus,14,0.013721298,0.029058282,0.071382413,0.071225537,-0.000364832,-0.021885583,-0.056030749,-0.012396626,0.009370712,0.030209504,-0.014950996,0.102380166,-0.39121966,0.017194557,-0.085179867,0.128939031,0.070407324,-0.039177968,-0.083221439,-0.086828728
109000379,UK_1_2,United Kingdom,spring,genus,15,-0.028871334,-0.026777044,0.029644643,0.112564117,0.010634619,-0.01843265,-1.453919948,0.002748482,0.002712972,-0.016606453,-0.019503371,-1.420687482,-0.569107468,-0.017190424,-0.93339035,-2.220941346,-2.279762915,-0.051194977,0.089949768,-0.004017664
109000380,UK_1_2,United Kingdom,spring,genus,26,-0.008172648,-0.007669012,-0.002933738,0.023693845,0.001312325,-0.006235158,-0.052946935,0.000359894,0.000585193,-0.015084941,-0.00372298,-0.132290868,-0.155492349,-0.001038392,-0.019750383,-0.141347069,-0.167043647,0.005899774,0.0540143,-0.008421785
109000381,UK_1_2,United Kingdom,spring,genus,17,-0.02601127,-0.018575714,0.015596629,0.06360656,0.007288439,-0.036388481,-0.107733721,0.000713142,0.001853105,-0.020446864,-0.006777332,-0.337983581,-0.346941959,-0.036728305,-0.153798351,-0.412949659,-0.561645992,-0.00075864,-0.019247041,0.050959168
109000382,UK_1_2,United Kingdom,fall,genus,16,-0.008908683,0.004627034,0.032974242,-0.05382181,-0.000556915,-0.039354243,-0.134281641,0.005381334,0.002130129,-0.018351667,-0.026285005,-0.128422352,-0.605181423,-0.029191354,-0.240395768,-0.33679366,-0.282573699,-0.012726021,-0.033585509,-0.028304952
109000383,UK_2,United Kingdom,spring,species,11,-0.041887214,-0.03824267,-0.011558571,0.002479452,0.005345339,0.076738693,0.265326496,0.016180876,-0.004387331,-0.051718386,-0.007081827,0.078193663,0.217764071,0.016642871,0.293664302,-0.061996181,-0.06781639,-0.006351323,-0.021434207,0.026575564
109000384,UK_2,United Kingdom,spring,species,19,0.013725241,0.0147225,0.057458148,0.053774938,0.001019505,0.062620854,0.240957937,-0.005771686,-0.001560335,-0.028024703,0.034151307,0.186981676,-0.049827718,0.010194555,-0.143313062,0.018621642,-0.038876542,-0.008381304,0.004853475,0.042815007
109000385,UK_2,United Kingdom,spring,species,10,0.106200165,0.098957089,0.000263251,-0.010400709,-0.026968225,0.034880572,0.157576162,-0.039043941,-0.004114147,0.057651896,0.075664502,0.056546734,0.121550737,-0.009303322,-0.31966751,-0.025227946,-0.02608025,-0.021886658,0.162102385,-0.012247266
109000386,UK_2,United Kingdom,spring,species,10,-0.000414697,0.023021669,0.062210543,0.06637468,-0.012234327,0.00356374,0.283973672,-0.004938238,-0.000287135,-0.013072757,0.005795732,0.337390168,-0.718135232,-0.118540429,-0.53670058,0.140391936,0.068187745,-0.001682857,-0.035018424,0.02470898
109000387,UK_2,United Kingdom,spring,species,14,-0.015229567,-0.007576265,0.062989238,0.025900459,0.010283484,-0.000978242,-0.402041577,-0.003521564,-0.003720911,-0.005835037,-0.002736816,-0.286624066,-0.533571418,0.00340499,-0.2394572,-0.400777205,-0.424649273,0.005559785,-0.077644232,0.068154269
109000389,UK_2,United Kingdom,spring,species,18,0.017892435,0.024460514,-0.019414864,0.040491705,-0.016996508,-0.007792169,0.13069114,0.004680987,-0.003410452,-0.036693772,-0.005536578,0.192212553,-1.32877778,-0.10435243,-0.824064428,-0.5819791,-0.589843717,-0.003666754,-0.02154585,0.030660764
109000390,UK_2,United Kingdom,spring,species,16,-0.008304774,-0.009073161,0.018677239,0.043630627,-0.008281283,0.024339384,0.143767774,-0.001530551,5.60E-05,0.020647255,-0.00740155,0.153512135,-0.11558064,-0.00950448,-0.053224968,0.028544908,-0.004502231,-0.002220455,0.009065516,-0.002952135
109000392,UK_2,United Kingdom,spring,species,16,0.000925071,0.005389995,0.038464509,0.013966961,-0.00805503,0.019101039,1.00280033,0.001616162,0.001092597,0.027268171,0.011395298,1.051852463,0.144822408,0.039796672,0.800170588,1.243308732,1.264698492,-0.012767742,-0.010822215,0.018892592
109000393,UK_2,United Kingdom,spring,species,16,0.015486805,0.015936934,0.057030493,0.08678108,-0.013756436,-0.060767417,0.373148518,-0.003258359,0.002261517,0.006097379,-0.031164147,0.520382419,0.36391097,-0.010919426,0.039268902,0.855603974,0.800392745,-0.008038914,-0.017011468,-0.025645813
109000394,UK_2,United Kingdom,spring,species,16,0.005169687,0.004976346,0.023100198,0.022600782,-0.009583405,0.006081886,0.345629771,0.000549528,0.000887701,0.000315319,0.00817383,0.565112657,-0.233191353,-0.024322294,0.32318263,0.498463432,0.487183576,-0.011885444,-0.027063777,0.007223932
109000395,UK_2,United Kingdom,spring,species,12,0.064330666,0.063399367,0.030550861,0.081433947,-0.018519581,0.059626325,0.663157257,-0.0125041,0.000574751,0.036876629,0.069730472,1.014069254,0.427860102,0.000250076,0.183446139,1.396961445,1.288831669,-0.027658118,0.001468472,0.051457655
109000396,UK_2,United Kingdom,spring,species,16,0.020129325,0.033236425,-0.06516318,0.002728835,-0.005163916,0.056126786,0.495926783,-0.008884604,-0.00031973,0.014076125,0.040471761,0.782645604,0.218683356,0.005598644,-0.244185961,0.564781069,0.576212922,-0.025656123,-0.016911814,0.002437252
109000397,UK_2,United Kingdom,spring,species,12,0.025676013,0.037120022,0.224475678,0.033749978,-0.00261791,-0.003766242,0.012930273,-0.003703598,0.001959732,-0.001876748,0.026963598,-0.279250378,0.741729873,-0.007718296,-0.486255434,-0.30421762,-0.566223099,-0.015809777,0.026196839,0.080295075
109000398,UK_2,United Kingdom,spring,species,13,-0.122921032,-0.122623416,-0.047670427,-0.061924786,-0.004998455,-0.148457216,0.327060896,-0.002683802,-0.002533291,-0.008261251,-0.148002276,0.253967989,0.12633983,-0.037032514,-0.259645578,-0.25659607,-0.211352475,-0.01579343,0.138577811,0.011935344
109000399,UK_2,United Kingdom,spring,species,12,0.068543078,0.059978523,-0.042593188,0.009503506,-0.032326704,0.045848776,0.147030404,-0.012755502,-0.007990734,-0.005344285,0.026812516,0.297402403,-1.932099164,-0.133285823,-0.874803681,-0.05707386,-0.092946263,0.01213074,0.051163198,0.058385328
109000400,UK_2,United Kingdom,spring,species,13,0.029102894,0.030840271,0.028052034,0.049990357,-0.005755765,0.027760459,0.168903194,0.012297136,0.001859017,-0.003823498,0.013701173,0.103582065,0.046477614,-0.010890279,-0.355514076,0.042419541,0.005836381,-0.014026565,0.004845648,0.109402957
109000401,UK_2,United Kingdom,spring,species,12,0.028833355,0.041388321,0.05874706,0.131625386,-0.018870773,0.014150514,0.388735297,0.001869505,0.000293473,0.098010031,0.028854663,0.822793306,-0.131036985,-0.004068879,0.111624811,1.140036792,0.99986112,-0.004446195,0.014491541,0.013612206
109000403,UK_2,United Kingdom,spring,species,13,0.036443948,0.033245318,0.010172886,0.000669239,0.006328425,0.018334613,-0.079299569,-0.007851235,-0.000744241,-0.019405371,0.032286109,-0.311876377,1.016737066,0.011611093,-0.209374613,-0.111132939,-0.104684881,-0.018856079,-0.083066227,0.021682431
109000404,UK_2,United Kingdom,spring,species,10,0.087901134,0.090477088,-0.05567775,-0.060281294,-0.036839727,0.054534054,0.167607612,-0.00488729,0.000203656,0.019669912,0.03077571,0.333413733,-2.509087592,-0.166676712,-1.029962209,0.166968645,0.26759987,-0.014786194,-0.032031184,0.111027317
109000405,UK_2,United Kingdom,spring,species,10,0.053655822,0.057316817,-0.009600203,0.031274718,-0.019875541,0.083689819,0.312974026,-0.009609241,-0.004575689,0.082032326,0.080855968,0.690434827,0.127683684,-0.042601102,0.01072767,0.480680732,0.436375058,-0.002666787,-0.083718494,0.120527738
109000406,UK_2,United Kingdom,spring,species,10,-0.035714797,-0.034799514,0.040215353,0.046216139,0.020619483,-0.00870234,0.199437987,0.004252163,0.002217106,-0.021330649,0.006297651,0.341129836,1.884457211,0.08850145,0.361371631,0.263367249,0.224886203,-0.033132718,0.022366019,0.016176332
109000407,UK_2,United Kingdom,spring,species,10,0.063394319,0.068691714,0.090420513,-0.090441228,-0.026618352,0.046787837,0.385559482,-0.007362444,-0.004335738,0.106014362,0.073906528,1.004295272,-0.486007051,-0.028682639,-0.051600626,0.870907351,0.918495094,-0.009397201,-0.051724367,0.162236865
109000408,UK_2,United Kingdom,spring,species,12,0.056029824,0.058807066,0.128784457,0.072386125,-0.017730366,0.111471802,0.269997703,-0.011485593,0.002270754,-0.012200178,0.068344201,0.52975828,-0.854681613,-0.056161792,-0.424193033,0.718797932,0.624823626,0.000211847,0.074247031,0.063711476
109000409,UK_2,United Kingdom,spring,species,10,0.092809713,0.08537095,-0.007986942,-0.012277889,-0.034188361,0.033952052,0.157872883,-0.031710278,0.00044255,0.072211329,0.036874178,0.64881683,-0.754746803,-0.099259742,0.076000304,0.769473173,0.789464653,-0.006666021,0.040732975,-0.034943596
109000410,UK_2,United Kingdom,spring,species,10,0.06446027,0.069528072,0.099668914,-0.025921112,-0.013211247,0.063426547,0.063562198,-0.012772213,0.00313602,0.103898273,0.080907245,0.56349019,0.031299612,0.013483348,0.054529236,0.784528408,0.762500823,-0.007802342,-0.070832001,-0.044434777
109000411,UK_3,United Kingdom,spring,species,16,-0.005198855,-0.011004627,-0.060565184,-0.052068007,0.003113011,-0.000478447,0.116758332,-0.002944165,0.002941245,-0.021767081,0.000428077,0.106249448,0.020619406,0.021370359,-0.113216323,-0.041327622,0.039660824,-0.015142532,-0.081378427,0.078733717
109000418,UK_3,United Kingdom,spring,species,16,-0.015533242,-0.013401909,0.002463836,0.004497376,0.002069049,-0.013589014,-0.129513288,-0.000176674,0.000759752,-0.008308997,-0.014821396,-0.201469639,-0.312920448,-0.009210734,-0.132570292,-0.224272489,-0.225659331,0.001987421,0.016833734,-0.021378275
109000419,UK_4,United Kingdom,fall,species,12,0.025767669,0.052715578,0.330576979,0.235522759,-0.017762595,0.029483219,0.777803464,-0.007914015,0.004662207,-0.029627685,0.02506864,1.512849211,-0.785199519,-0.017583046,0.537182431,1.851630132,1.619937845,0.039202717,0.078379408,0.00231985
109000420,UK_4,United Kingdom,fall,species,14,-0.024889002,-0.013367565,0.262189591,0.217417572,-0.006156579,0.024929995,0.578420363,0.000417702,0.003056611,0.019007278,-0.01003267,1.020316714,0.575901174,0.044964966,1.247415653,1.406685934,1.240642734,0.013294947,0.039115941,0.028083423
109000421,UK_4,United Kingdom,fall,species,14,-0.037382002,-0.028785523,0.179673247,0.145146748,-0.007103442,-0.043829646,0.506872706,0.00055012,0.004287944,0.013340344,-0.027291375,0.974335094,0.464405503,0.069746278,1.909448427,1.240597062,1.213833805,0.024271528,-0.040755925,0.036194576
109000422,UK_4,United Kingdom,fall,species,14,-0.0220225,0.038760958,0.328156254,0.126421461,-0.027664557,0.04428312,0.733821984,-0.014665291,-0.004142257,0.020771816,0.02809088,1.703846934,-0.573463991,-0.052758382,0.207954307,1.958447049,1.854669887,0.032588051,-0.069920237,-0.002716776
109000423,UK_4,United Kingdom,fall,species,14,-0.056687974,-0.011233925,0.260276798,0.213136708,-0.004354698,0.009546278,0.738152127,-0.005242419,0.001678107,0.018920457,0.015129486,1.452221717,0.578807915,0.04099197,2.004664787,1.781063456,1.620529217,0.017610451,-0.02578975,0.052463392
109000424,UK_4,United Kingdom,fall,species,11,0.112729212,0.146279423,0.227178041,0.214007382,-0.035705115,0.064877223,0.883970744,-0.020299196,0.003838392,0.073259603,0.161300228,1.963249174,0.832155423,0.063466058,2.100384284,3.365745153,3.213678008,0.025610066,0.066770531,-0.042290418
